host,ID,ra,dec,morph,re,z,tile,x,y,bands,n_bands,cutout
NGC5055,dw1315p4123,198.8158,41.3967,,7.8994537409400944,,"(298, 263)",6858.869389443524,2999.5225349565535,"['g', 'r', 'i']",3,0
NGC5055,dw1315p4130,198.8742,41.5022,,20.091633889232384,,"(298, 263)",6008.257131232863,5043.038763460609,"['g', 'r', 'i']",3,0
NGC5055,dw1321p4226,200.3708,42.4334,,4.70897669278884,,"(295, 265)",560.3905925951767,3717.474621376319,"['u', 'g', 'r', 'i']",4,0
NGC5055,dw1305p4206-n2,196.499,42.1062,,13.871133813573056,,"(292, 264)",4473.480484439464,7058.161126487735,"['u', 'g', 'r', 'i']",4,0
NGC5055,dw1308p4054-n2,197.1913,40.901,,15.868670099551132,,"(298, 262)",8451.475314344152,3086.1276897814705,"['u', 'g', 'r', 'i']",4,0
NGC5055,dw1311p4051-n2,197.9217,40.8631,,7.269264761312551,,"(299, 262)",7458.414401354567,2349.3692916142154,"['u', 'g', 'r', 'i']",4,0
NGC5055,dw1315p4304,198.7521,43.0849,,36.73931988610908,,"(291, 266)",7746.387238903175,6648.451996066263,"['u', 'g', 'r', 'i']",4,0
NGC5055,dw1323p4058,200.935,40.9728,,4.399695754447647,,"(303, 262)",2139.071887532874,4476.093084893722,"['u', 'g', 'r', 'i']",4,0
CENA,KK189,198.1875,-41.8319,,15.86999165004982,,,,,,0,0
CENA,ESO269-066,198.2875,-44.89,,42.21102182488392,,,,,,0,0
CENA,NGC5011C,198.2958,-43.2656,,25.399876550701183,,,,,,0,0
CENA,KK196,200.4458,-45.0633,,15.99961161025974,,,,,,0,0
CENA,KK197,200.5042,-42.5356,,52.5580760399022,,,,,,0,0
CENA,KKS55,200.55,-42.7308,,32.630416070237374,,,,,,0,0
CENA,CENA-MM-DW4,200.7583,-41.7861,,17.295811212358977,,,,,,0,0
CENA,dw1323-40b,201.0,-40.8367,,24.35728121857788,,,,,,0,0
CENA,dw1323-40,201.2421,-40.7622,,15.65583693318125,,,,,,0,0
CENA,CENA-MM-DW6,201.4875,-41.0942,,15.599480428742153,,,,,,0,0
CENA,CENA-MM-DW7,201.6167,-43.5567,,29.99856731293153,,,,,,0,0
CENA,ESO324-024,201.9042,-41.4806,,,,,,,,0,0
CENA,KK203,201.8667,-45.3525,,,,,,,,0,0
CENA,dw1329-45,202.3121,-45.1767,,9.901837829949407,,,,,,0,0
CENA,CENA-MM-DW1,202.5583,-41.8933,,47.67196710503247,,,,,,0,0
CENA,CENA-MM-DW3,202.5875,-42.1925,,132.60121929475218,,,,,,0,0
CENA,CENA-MM-DW9,203.2542,-42.53,,21.69725420905249,,,,,,0,0
CENA,CENA-MM-DW8,203.3917,-41.6078,,34.67615718137661,,,,,,0,0
CENA,dw1336-44,204.2033,-43.8578,,8.070251435678744,,,,,,0,0
CENA,NGC5237,204.4127,-42.8469,,,,,,,,0,0
CENA,KKS57,205.4083,-42.5819,,11.99829979508383,,,,,,0,0
CENA,dw1341-43,205.4025,-43.8554,,20.19817119097249,,,,,,0,0
NGC5194,NGC5195,202.4983,47.2661,,,,"(274, 275)",8778.832872476214,474.19541012413174,"['g', 'r', 'i']",3,0
NGC5194,dw1330p4731,202.6411,47.5257,,11.717187245318735,,"(274, 275)",6891.569289723297,5499.799349460405,"['g', 'r', 'i']",3,0
NGC5236,dw1335-29,203.9417,-29.7067,,24.85271484632567,,,,,,0,0
NGC5236,dw1340-30,205.0792,-30.3597,,14.732573501521328,,,,,,0,0
NGC5236,KK200,201.15,-30.9717,,16.31247414511611,,,,,,0,0
NGC5236,IC4247,201.6875,-30.3625,,21.416430946507024,,,,,,0,0
NGC5236,ESO444-84,204.3333,-28.0442,,23.803836363494693,,,,,,0,0
NGC5236,IC4316,205.075,-28.8947,,39.83982789598171,,,,,,0,0
NGC5236,ESO444-78,204.1292,-29.2342,,26.594994167178807,,,,,,0,0
NGC5236,KK208,204.15,-29.5708,,178.81403256463702,,,,,,0,0
NGC5236,NGC5264,205.4042,-29.9131,,46.12432156716984,,,,,,0,0
NGC5236,KK218,206.6667,-29.9781,,14.399038921206875,,,,,,0,0
NGC5236,HIJ1337-33,204.2542,-33.3631,,5.240003801256023,,,,,,0,0
NGC5457,dw1350p5441,207.7431,54.6892,,22.82558078977483,,"(241, 289)",2356.751720389956,8670.955093864673,"['u', 'g', 'r', 'i', 'z']",5,0
NGC5457,UGC8837,208.6892,53.9043,,78.28542723255181,,"(245, 288)",1806.1118477121913,3151.7318956984673,"['u', 'g', 'r', 'i', 'z']",5,0
NGC5457,dw1403p5337,210.7728,53.6147,,27.141275197406387,,"(251, 287)",7464.82423097374,7226.482890445404,"['u', 'g', 'r', 'i', 'z']",5,0
NGC5457,NGC5474,211.2561,53.6617,,92.98417465619104,,"(251, 287)",1912.3083197395817,8139.423110667737,"['u', 'g', 'r', 'i', 'z']",5,0
NGC6744,dw1905m6316,286.4831,-63.2721,,9.481267183246418,,,,,,0,0
NGC6744,dw1906m6357,286.7415,-63.9636,,17.402296670076254,,,,,,0,0
NGC6744,dw1907m6342,286.8439,-63.7064,,7.9901685280299795,,,,,,0,0
NGC6744,dw1908m6343,287.183,-63.7301,,39.78260430656288,,,,,,0,0
NGC6744,dw1911m6413,287.8437,-64.2226,,35.86933457463473,,,,,,0,0
NGC6744,dw1859m6402,284.8605,-64.0396,,6.577427452840369,,,,,,0,0
NGC6744,dw1901m6315,285.3732,-63.2594,,17.934667287317364,,,,,,0,0
NGC6744,dw1903m6449,285.843,-64.8277,,7.119016608908163,,,,,,0,0
NGC6744,dw1903m6405,285.9146,-64.0985,,5.533427930718194,,,,,,0,0
NGC6744,dw1909m6341,287.2847,-63.6853,,8.266724692830554,,,,,,0,0
NGC6744,dw1912m6432,288.0953,-64.5419,,5.8768185020122425,,,,,,0,0
NGC0448,MATLAS-1,18.2998,-2.0792,dI  ,0.0,,,,,,0,0
NGC0448,MATLAS-2,18.3236,-1.1708,dE  ,3.81,,,,,,0,0
NGC0448,MATLAS-3,18.3396,-1.8231,dI  ,4.54,,,,,,0,0
NGC0448,MATLAS-4,18.4198,-1.9169,dI  ,0.0,,,,,,0,0
NGC0448,MATLAS-9,18.7782,-1.2741,dIN ,0.0,,,,,,0,0
NGC0448,MATLAS-11,18.7967,-1.1504,dI  ,0.0,,,,,,0,0
NGC0448,MATLAS-13,18.8402,-1.1981,dI  ,0.0,,,,,,0,0
NGC0448,MATLAS-14,18.9516,-1.3149,dE  ,2.39,,,,,,0,0
NGC0448,MATLAS-15,18.9577,-1.3915,dE  ,4.28,,,,,,0,0
NGC0448,MATLAS-16,18.9681,-1.4602,dI  ,0.0,,,,,,0,0
NGC0448,MATLAS-17,19.1392,-1.8167,dI  ,0.0,,,,,,0,0
NGC0448,MATLAS-18,19.2337,-2.0258,dE  ,3.48,,,,,,0,0
NGC0474,MATLAS-19,19.5589,2.9039,dE  ,4.65,,"(39, 186)",4377.973405060527,3137.6886797597717,['u'],1,0
NGC0474,MATLAS-21,19.5941,3.3277,dE  ,7.13,,"(39, 187)",3884.4759461326657,1661.027070864464,['u'],1,0
NGC0474,MATLAS-22,19.6847,3.4907,dE  ,3.65,,"(39, 187)",2132.1873109364833,4820.001551104652,['u'],1,0
NGC0474,MATLAS-23,19.7116,3.5617,dI  ,0.0,,"(39, 187)",1612.1130010429342,6196.004235577754,['u'],1,0
NGC0474,MATLAS-29,20.1466,3.1456,dE  ,7.59,,"(40, 186)",2694.405064969114,7821.714741927564,['u'],1,0
NGC0502,MATLAS-31,20.3402,8.8382,dE  ,4.12,,"(40, 198)",3259.408355311215,1864.6874740333124,['u'],1,0
NGC0502,MATLAS-37,20.531,9.1407,dI  ,0.0,,"(41, 198)",9296.035565874889,7727.96292951097,['u'],1,0
NGC0502,MATLAS-38,20.5753,9.1776,dI  ,0.0,,"(41, 198)",8448.084561149917,8442.579974395614,['u'],1,0
NGC0502,MATLAS-39,20.5831,9.0089,dE  ,2.42,,"(41, 198)",8300.400726384836,5173.250453401655,['u'],1,0
NGC0502,MATLAS-40,20.5962,9.0368,dE  ,4.96,,"(41, 198)",8049.4307257896135,5713.811952658998,['u'],1,0
NGC0502,MATLAS-41,20.6222,8.7659,dE  ,0.0,,"(41, 198)",7553.739590025716,463.8121977219362,['u'],1,0
NGC0502,MATLAS-47,20.7197,9.1419,dE  ,2.3,,"(41, 198)",5685.627934203442,7749.914637643038,['u'],1,0
NGC0502,MATLAS-51,20.7996,9.2761,dI  ,0.0,,"(41, 199)",4721.807621654986,661.0336317299898,['u'],1,0
NGC0502,MATLAS-52,20.7998,8.7176,dE  ,2.48,,"(41, 197)",3618.440665336604,9217.014571722328,['u'],1,0
NGC0502,MATLAS-54,20.8212,9.3629,dE  ,6.16,,"(41, 199)",4308.867740015962,2343.1744715243112,['u'],1,0
NGC0524,MATLAS-55,20.8342,9.4761,dE  ,3.02,,"(41, 199)",4060.607167086657,4536.909069584202,['u'],1,0
NGC0502,MATLAS-56,20.8424,9.1637,dE  ,5.88,,"(41, 198)",3338.12385018601,8172.545616725769,['u'],1,0
NGC0502,MATLAS-58,20.8537,8.9194,dE  ,4.66,,"(41, 198)",3120.66604229364,3438.304107123634,['u'],1,0
NGC0502,MATLAS-60,20.8566,8.9779,dEN ,4.83,,"(41, 198)",3065.459244054221,4571.991136809692,['u'],1,0
NGC0502,MATLAS-61,20.8817,9.2798,dE  ,0.0,,"(41, 199)",3151.60660778052,732.9825690263524,['u'],1,0
NGC0524,MATLAS-62,20.959,9.4115,dI  ,0.0,,"(41, 199)",1674.4773253377662,3285.785820829747,['u'],1,0
NGC0502,MATLAS-64,20.9858,9.0735,dE  ,3.05,,"(41, 198)",593.5153434324275,6425.750994247635,['u'],1,0
NGC0525,MATLAS-65,20.9905,10.1382,dE  ,6.16,,"(41, 200)",1675.8360865532359,7679.0677625786775,['u'],1,0
NGC0524,MATLAS-66,21.0339,9.6318,dE  ,2.76,,"(41, 199)",245.57057708314005,7555.8794084047095,['u'],1,0
NGC0525,MATLAS-67,21.0381,9.8522,dI  ,0.0,,"(41, 200)",764.0606406767738,2137.1860626891057,['u'],1,0
NGC0502,MATLAS-69,21.0565,8.5232,dE  ,2.99,,"(42, 197)",8387.005509330636,5450.366173012999,['u'],1,0
NGC0525,MATLAS-70,21.0623,9.7424,dE  ,0.0,,"(42, 199)",9387.349709490514,9698.977082293903,['u'],1,0
NGC0525,MATLAS-71,21.0757,9.7595,dE  ,5.38,,"(42, 200)",9741.44442510006,341.0731422514209,['u'],1,0
NGC0502,MATLAS-73,21.0794,8.8299,dEN ,5.57,,"(42, 198)",8492.238011766385,1704.4817166815883,['u'],1,0
NGC0525,MATLAS-74,21.0877,9.7005,dE  ,3.29,,"(42, 199)",8902.689527589791,8886.670528514325,['u'],1,0
NGC0525,MATLAS-75,21.0934,10.0359,dE  ,6.43,,"(42, 200)",9399.649284027619,5697.247506669423,['u'],1,0
NGC0524,MATLAS-77,21.1004,9.388,dE  ,0.0,,"(42, 199)",8663.43394523639,2830.5525039154372,['u'],1,0
NGC0502,MATLAS-78,21.1104,8.7518,dE  ,6.07,,"(42, 197)",7352.604444869672,9880.038169964668,['u'],1,0
NGC0525,MATLAS-79,21.1257,9.8418,dE  ,5.06,,"(42, 200)",8785.538219928098,1935.359650124667,['u'],1,0
NGC0525,MATLAS-80,21.1332,9.8867,dE  ,4.31,,"(42, 200)",8641.829748752869,2805.401486949144,['u'],1,0
NGC0502,MATLAS-81,21.1349,8.563,dI  ,4.08,,"(42, 197)",6884.269756279691,6221.115950006462,['u'],1,0
NGC0524,MATLAS-82,21.1424,9.5758,dE  ,5.18,,"(42, 199)",7858.841944295242,6469.547202083155,['u'],1,0
NGC0525,MATLAS-84,21.1514,10.1668,dEN ,4.28,,"(42, 200)",8291.527636221588,8233.295190048451,['u'],1,0
NGC0525,MATLAS-85,21.1687,9.795,dEN ,5.84,,"(42, 200)",7964.9221367846985,1027.978902891713,['u'],1,0
NGC0525,MATLAS-86,21.1724,9.8724,dI  ,0.0,,"(42, 200)",7893.575275273708,2527.8963091872192,['u'],1,0
NGC0524,MATLAS-87,21.1941,9.1329,dE  ,4.03,,"(42, 198)",6294.708891076567,7575.5902474655195,['u'],1,0
NGC0524,MATLAS-88,21.216,9.1138,dI  ,0.0,,"(42, 198)",5875.734494098462,7205.384371370059,['u'],1,0
NGC0525,MATLAS-89,21.2179,9.843,dE  ,0.0,,"(42, 200)",7025.065991417465,1957.8154901324556,['u'],1,0
NGC0524,MATLAS-91,21.2401,9.6221,dE  ,3.72,,"(42, 199)",5991.75628008117,7366.250140638474,['u'],1,0
NGC0524,MATLAS-92,21.2582,9.3754,dE  ,4.11,,"(42, 199)",5646.396251810436,2585.4083816022053,['u'],1,0
NGC0524,MATLAS-94,21.2896,9.1832,dE  ,4.38,,"(42, 198)",4467.54792459652,8550.25888876967,['u'],1,0
NGC0525,MATLAS-97,21.3665,9.8415,dEN ,3.68,,"(42, 200)",4187.7249674406585,1928.477959526589,['u'],1,0
NGC0524,MATLAS-99,21.4067,9.2309,dI  ,0.0,,"(42, 198)",2227.7050481661254,9475.189410088853,['u'],1,0
NGC0525,MATLAS-100,21.4236,10.1203,dI  ,2.64,,"(42, 200)",3099.09530258378,7331.583200411318,['u'],1,0
NGC0525,MATLAS-102,21.4601,9.6696,dI  ,0.0,,"(42, 199)",1788.7900118127818,8287.473050744435,['u'],1,0
NGC0525,MATLAS-104,21.5084,9.8939,dEN ,4.92,,"(42, 200)",1478.8619929953215,2944.863409497368,['u'],1,0
NGC0525,MATLAS-105,21.5397,9.62,dE  ,2.36,,"(42, 199)",267.42822694151255,7327.188547785663,['u'],1,0
NGC0525,MATLAS-107,21.5852,10.1517,dE  ,0.0,,"(43, 200)",9701.642757315189,7941.578077322383,['u'],1,0
NGC0661,MATLAS-109,25.6316,28.1847,dE  ,3.81,,"(45, 236)",2458.7480675932143,8580.865313766702,"['u', 'r']",2,0
NGC0661,MATLAS-110,25.7293,28.8959,dE  ,3.33,,"(45, 238)",4934.960174683418,2982.64870981441,"['u', 'r']",2,0
NGC0661,MATLAS-111,25.7514,28.5441,dE  ,0.0,,"(45, 237)",2466.8489510753498,5856.184277089343,"['u', 'r']",2,0
NGC0661,MATLAS-112,25.8728,28.7761,dI  ,0.0,,"(45, 238)",2497.3991978501876,662.576896393969,"['u', 'r']",2,0
NGC0661,MATLAS-113,25.9086,28.9173,dE  ,2.78,,"(45, 238)",1893.5395339759739,3399.759190670077,"['u', 'r']",2,0
NGC0661,MATLAS-115,26.1497,28.6458,dE  ,0.0,,"(46, 237)",5371.487508619496,7825.492953947007,"['u', 'r']",2,0
NGC0661,MATLAS-116,26.2854,29.0262,dI  ,0.0,,"(46, 238)",5198.993791831778,5507.738779484219,"['u', 'r']",2,0
NGC0661,MATLAS-117,26.3186,28.7146,dE  ,0.0,,"(46, 237)",2500.628622876897,9160.286092082682,"['u', 'r']",2,0
NGC0661,MATLAS-118,26.3511,28.375,dE  ,3.64,,"(46, 237)",1938.4167927939643,2579.905563482222,"['u', 'r']",2,0
NGC0661,MATLAS-119,26.416,28.5031,dE  ,3.91,,"(46, 237)",836.867703332965,5064.312940248149,"['u', 'r']",2,0
NGC0661,MATLAS-120,26.4259,28.7404,dE  ,5.07,,"(46, 237)",678.0093226410081,9663.343191425898,"['u', 'r']",2,0
NGC0680,MATLAS-122,26.9508,22.1426,dI  ,0.0,,"(50, 224)",5225.603196953243,7763.455256872743,['u'],1,0
NGC0680,MATLAS-124,27.2047,21.5792,dI  ,0.0,,"(51, 223)",8646.487263716343,6537.183115458423,['u'],1,0
NGC0680,MATLAS-125,27.2088,22.1143,dEN ,10.39,,"(50, 224)",593.6549162462934,7218.571293767449,['u'],1,0
NGC0680,MATLAS-126,27.2889,22.0435,dE  ,4.64,,"(51, 224)",8839.213939897445,5845.672645149361,['u'],1,0
NGC0680,MATLAS-127,27.4368,22.3744,dI  ,0.0,,"(51, 225)",7942.504071182719,2567.60326318719,['u'],1,0
NGC0680,MATLAS-128,27.4706,22.4427,dI  ,0.0,,"(51, 225)",7335.6492659304595,3890.5996829329893,['u'],1,0
NGC0680,MATLAS-134,27.7089,21.482,dI  ,3.04,,"(52, 223)",9247.495934411421,4654.375907371691,['u'],1,0
NGC0680,MATLAS-135,27.7158,22.0392,dI  ,2.95,,"(51, 224)",1170.9422829925347,5762.328280588536,['u'],1,0
NGC0680,MATLAS-136,27.8001,21.997,dE  ,3.36,,"(52, 224)",9344.800839200552,4945.297100694716,['u'],1,0
NGC0680,MATLAS-137,27.835,22.2765,dE  ,4.5,,"(51, 225)",803.736579889639,672.027933819274,['u'],1,0
NGC0680,MATLAS-140,27.9586,22.309,dI  ,0.0,,"(52, 225)",8291.64050364169,1300.6061865393071,['u'],1,0
NGC0770,MATLAS-142,29.765,19.5476,dE  ,4.48,,"(56, 219)",3881.6977804511826,5922.638838229396,['u'],1,0
NGC0770,MATLAS-144,29.8322,18.7472,dE  ,2.69,,"(57, 217)",9052.482610108596,9793.019527374938,['u'],1,0
NGC0770,MATLAS-147,30.0131,19.2778,dI  ,0.0,,"(57, 219)",9044.26836802602,696.5487953055845,['u'],1,0
NGC0770,MATLAS-148,30.0411,18.8296,dI  ,3.28,,"(57, 218)",6854.176972616813,1698.342781741539,['u'],1,0
NGC0770,MATLAS-149,30.0435,19.3647,dI  ,10.24,,"(57, 219)",8486.299379514398,2379.9449828839724,['u'],1,0
NGC0770,MATLAS-150,30.1818,19.3897,dI  ,0.0,,"(57, 219)",5957.644837696214,2862.643011391912,['u'],1,0
NGC0770,MATLAS-151,30.1832,19.1669,dE  ,5.82,,"(57, 218)",4249.309651871264,8234.44639799709,['u'],1,0
NGC0770,MATLAS-152,30.2469,18.6122,dI  ,3.62,,"(57, 217)",1439.4856026487705,7176.245068420823,['u'],1,0
NGC0821,MATLAS-153,31.5609,10.8713,dI  ,0.0,,,,,,0,0
NGC0936,MATLAS-157,36.5367,-1.5211,dE  ,2.53,,,,,,0,0
NGC0936,MATLAS-159,36.574,-1.4196,dI  ,0.0,,,,,,0,0
NGC0936,MATLAS-160,36.6042,-0.7419,dI  ,3.74,,"(73, 179)",3007.7931789616678,312.1776827413514,['u'],1,0
NGC0936,MATLAS-161,36.6135,-0.8365,dE  ,2.56,,,,,,0,0
NGC0936,MATLAS-162,36.7392,-1.3767,dE  ,0.0,,,,,,0,0
NGC0936,MATLAS-163,36.8022,-1.2106,dE  ,4.42,,,,,,0,0
NGC0936,MATLAS-165,36.8495,-0.9639,dI  ,0.0,,,,,,0,0
NGC0936,MATLAS-166,36.8802,-0.6398,dI  ,5.36,,"(74, 179)",7348.766929383326,2290.787755729313,['u'],1,0
NGC0936,MATLAS-168,37.0169,-1.4552,dI  ,0.0,,,,,,0,0
NGC0936,MATLAS-169,37.0782,-0.6076,dI  ,16.43,,"(74, 179)",3511.948225933851,2914.81047933512,['u'],1,0
NGC0936,MATLAS-170,37.0925,-1.5871,dI  ,0.0,,,,,,0,0
NGC0936,MATLAS-172,37.1537,-0.6455,dI  ,0.0,,"(74, 179)",2048.9271329452495,2180.3105353914652,['u'],1,0
NGC0936,MATLAS-173,37.1547,-1.5092,dEN ,5.01,,,,,,0,0
NGC0936,MATLAS-174,37.162,-1.5942,dE  ,5.61,,,,,,0,0
NGC0936,MATLAS-178,37.2157,-0.869,dEN ,5.0,,,,,,0,0
NGC0936,MATLAS-179,37.2419,-1.6351,dE  ,2.67,,,,,,0,0
NGC0936,MATLAS-180,37.2446,-0.7574,dI  ,0.0,,"(74, 179)",287.5444194296588,11.688982578511968,['u'],1,0
NGC0936,MATLAS-181,37.2487,-0.8538,dE  ,2.92,,,,,,0,0
NGC0936,MATLAS-183,37.397,-0.8071,dE  ,4.96,,,,,,0,0
NGC1023,MATLAS-184,39.4968,38.6032,dI  ,0.0,,,,,,0,0
NGC1023,MATLAS-185,39.5181,39.5408,dE  ,3.1,,,,,,0,0
NGC1023,MATLAS-186,39.5699,38.9476,dEN ,2.55,,,,,,0,0
NGC1023,MATLAS-187,39.6238,39.0956,dI  ,0.0,,,,,,0,0
NGC1023,MATLAS-188,39.8297,38.7783,dI  ,0.0,,,,,,0,0
NGC1023,MATLAS-189,39.8321,39.4336,dE  ,0.0,,,,,,0,0
NGC1023,MATLAS-190,39.8428,39.1728,dE  ,0.0,,,,,,0,0
NGC1023,MATLAS-191,39.9458,39.0473,dE  ,6.66,,,,,,0,0
NGC1023,MATLAS-192,40.0306,38.7489,dI  ,0.0,,,,,,0,0
NGC1023,MATLAS-193,40.0866,38.7827,dI  ,4.65,,,,,,0,0
NGC1023,MATLAS-194,40.1375,38.9004,dI  ,0.0,,,,,,0,0
NGC1023,MATLAS-195,40.3169,39.3967,dE  ,0.0,,,,,,0,0
NGC1023,MATLAS-196,40.3351,38.8675,dEN ,6.77,,,,,,0,0
NGC1023,MATLAS-197,40.4351,39.5816,dE  ,4.45,,,,,,0,0
NGC1023,MATLAS-198,40.5562,39.589,dE  ,4.76,,,,,,0,0
NGC1023,MATLAS-199,40.6023,38.6349,dE  ,4.98,,,,,,0,0
NGC1023,MATLAS-200,40.6178,38.9978,dI  ,0.0,,,,,,0,0
NGC1023,MATLAS-201,40.7306,38.8827,dE  ,2.67,,,,,,0,0
NGC1121,MATLAS-202,42.2231,-2.1181,dI  ,4.3,,,,,,0,0
NGC1121,MATLAS-203,42.2498,-1.7697,dE  ,8.01,,,,,,0,0
NGC1121,MATLAS-204,42.2791,-1.7026,dE  ,2.9,,,,,,0,0
NGC1121,MATLAS-205,42.3268,-1.5714,dI  ,6.5,,,,,,0,0
NGC1121,MATLAS-206,42.3422,-1.1928,dE  ,7.47,,,,,,0,0
NGC1121,MATLAS-207,42.4458,-1.1774,dE  ,6.97,,,,,,0,0
NGC1121,MATLAS-208,42.4888,-1.6861,dE  ,4.53,,,,,,0,0
NGC1121,MATLAS-209,42.6639,-2.1377,dE  ,5.09,,,,,,0,0
NGC1121,MATLAS-210,42.7072,-1.3875,dI  ,2.4,,,,,,0,0
NGC1121,MATLAS-211,42.7253,-1.3389,dE  ,3.38,,,,,,0,0
NGC1121,MATLAS-212,42.7628,-2.0831,dI  ,2.25,,,,,,0,0
NGC1121,MATLAS-213,42.795,-1.5975,dE  ,0.0,,,,,,0,0
NGC1121,MATLAS-214,42.8154,-1.6244,dE  ,4.07,,,,,,0,0
NGC1121,MATLAS-215,42.9109,-1.9258,dI  ,0.0,,,,,,0,0
NGC1121,MATLAS-216,42.9472,-1.9189,dE  ,5.48,,,,,,0,0
NGC1121,MATLAS-217,42.9484,-1.7024,dE  ,0.0,,,,,,0,0
NGC1121,MATLAS-218,42.9988,-1.1746,dEN ,8.76,,,,,,0,0
NGC1121,MATLAS-219,43.0213,-1.8297,dE  ,2.98,,,,,,0,0
NGC1121,MATLAS-220,43.0945,-1.5035,dEN ,3.59,,,,,,0,0
NGC1121,MATLAS-221,43.1604,-1.1551,dE  ,3.01,,,,,,0,0
NGC1121,MATLAS-222,43.1665,-1.1599,dE  ,4.03,,,,,,0,0
NGC1121,MATLAS-223,43.179,-1.3266,dI  ,9.8,,,,,,0,0
NGC1222,MATLAS-224,46.763,-2.5011,dI  ,5.03,,,,,,0,0
NGC1222,MATLAS-225,46.9859,-3.4787,dI  ,5.08,,,,,,0,0
NGC1222,MATLAS-226,46.9865,-2.7286,dEN ,0.0,,,,,,0,0
NGC1222,MATLAS-227,47.0095,-2.9522,dI  ,0.0,,,,,,0,0
NGC1222,MATLAS-228,47.035,-3.1263,dI  ,2.32,,,,,,0,0
NGC1222,MATLAS-229,47.046,-3.3169,dI  ,0.0,,,,,,0,0
NGC1222,MATLAS-230,47.0567,-3.1629,dI  ,3.21,,,,,,0,0
NGC1222,MATLAS-231,47.0589,-3.159,dI  ,2.85,,,,,,0,0
NGC1222,MATLAS-232,47.0772,-3.4876,dI  ,1.87,,,,,,0,0
NGC1222,MATLAS-233,47.118,-2.9005,dI  ,2.05,,,,,,0,0
NGC1222,MATLAS-234,47.122,-3.3795,dE  ,2.05,,,,,,0,0
NGC1222,MATLAS-235,47.1459,-3.4356,dEN ,2.88,,,,,,0,0
NGC1222,MATLAS-236,47.1537,-2.8142,dI  ,3.4,,,,,,0,0
NGC1222,MATLAS-237,47.1771,-3.3765,dE  ,0.0,,,,,,0,0
NGC1222,MATLAS-238,47.1879,-2.5518,dI  ,2.99,,,,,,0,0
NGC1222,MATLAS-239,47.2718,-2.851,dI  ,2.55,,,,,,0,0
NGC1222,MATLAS-241,47.3255,-3.2334,dE  ,4.09,,,,,,0,0
NGC1222,MATLAS-242,47.3356,-3.4439,dI  ,0.0,,,,,,0,0
NGC1222,MATLAS-243,47.3898,-3.3435,dE  ,3.03,,,,,,0,0
NGC1222,MATLAS-244,47.4304,-2.3704,dI  ,5.79,,,,,,0,0
NGC1222,MATLAS-245,47.4745,-2.452,dI  ,3.13,,,,,,0,0
NGC1222,MATLAS-246,47.4778,-2.6788,dE  ,3.67,,,,,,0,0
NGC1222,MATLAS-247,47.5761,-2.4325,dI  ,3.11,,,,,,0,0
NGC1222,MATLAS-248,47.6031,-3.392,dE  ,1.89,,,,,,0,0
NGC1222,MATLAS-249,47.6317,-2.5239,dE  ,2.76,,,,,,0,0
NGC1222,MATLAS-250,47.6586,-2.6199,dE  ,5.7,,,,,,0,0
NGC1222,MATLAS-251,47.6718,-2.5654,dI  ,2.84,,,,,,0,0
NGC1222,MATLAS-252,47.6931,-3.0933,dI  ,0.0,,,,,,0,0
NGC1222,MATLAS-253,47.7249,-2.7254,dE  ,2.65,,,,,,0,0
NGC1222,MATLAS-254,47.7281,-2.5939,dE  ,4.57,,,,,,0,0
NGC1222,MATLAS-255,47.7285,-2.5026,dI  ,4.55,,,,,,0,0
NGC1222,MATLAS-256,47.7353,-2.6138,dI  ,2.82,,,,,,0,0
NGC1222,MATLAS-257,47.7439,-2.5877,dI  ,2.43,,,,,,0,0
NGC1222,MATLAS-258,47.7466,-2.6701,dE  ,3.07,,,,,,0,0
NGC1248,MATLAS-259,47.7804,-5.1398,dI  ,2.73,,,,,,0,0
NGC1248,MATLAS-260,47.8938,-4.9253,dI  ,0.0,,,,,,0,0
NGC1248,MATLAS-261,47.9684,-5.5804,dI  ,3.64,,,,,,0,0
NGC1248,MATLAS-262,47.9769,-4.8931,dE  ,18.56,,,,,,0,0
NGC1248,MATLAS-263,47.9838,-5.1792,dI  ,0.0,,,,,,0,0
NGC1248,MATLAS-264,48.3326,-5.5547,dE  ,2.22,,,,,,0,0
NGC1248,MATLAS-265,48.3369,-4.8584,dI  ,3.09,,,,,,0,0
NGC1248,MATLAS-266,48.4587,-5.2802,dI  ,0.0,,,,,,0,0
NGC1248,MATLAS-267,48.4757,-5.7275,dI  ,3.53,,,,,,0,0
NGC1266,MATLAS-270,48.6153,-2.853,dI  ,5.63,,,,,,0,0
NGC1266,MATLAS-271,48.6505,-2.0727,dI  ,3.08,,,,,,0,0
NGC1266,MATLAS-272,48.9049,-1.9127,dE  ,2.5,,,,,,0,0
NGC1266,MATLAS-273,48.9098,-2.9508,dE  ,6.27,,,,,,0,0
NGC1266,MATLAS-274,48.9342,-2.038,dE  ,2.14,,,,,,0,0
NGC1266,MATLAS-275,48.9579,-2.6336,dI  ,0.0,,,,,,0,0
NGC1266,MATLAS-276,49.004,-2.1581,dI  ,2.49,,,,,,0,0
NGC1266,MATLAS-277,49.0345,-2.3053,dI  ,0.0,,,,,,0,0
NGC1289,MATLAS-278,49.2056,-1.8737,dE  ,7.4,,,,,,0,0
NGC1266,MATLAS-279,49.2192,-2.8516,dI  ,0.0,,,,,,0,0
NGC1266,MATLAS-280,49.2201,-2.0723,dI  ,0.0,,,,,,0,0
